"Name","id"
Edward Morris,1417
Edward Rowley Morris,1418
Eugene Morris,1419
H C  Grove Morris,1420
J P Morris,1421
John Morris,1422
Richard Morris,1423
James Holmes Morrison,1424
Richard James ('Zadkiel') Morrison,1425
Walter Morrison,1426
Edward John Morshead,1427
John Mortimer,1428
John Robert Mortimer,1429
Joseph Mosheimer,1430
Svend Mosling,1431
Thomas Moss,1432
C B Mosse,1433
George Mott,1435
Joseph Mould,1437
Walter Moxon,1438
J Muir,1439
Henry Muirhead,1440
August Muller,1441
Ferdinand Muller,1442
Friedrich Max Muller,1443
Johan Muller,1444
Richard Mullins,1445
x Munro,1446
Francis Kerridge Munton,1447
Roderick Impey Murchison,1448
Edward W Murphy,1449
Edward Murray,1450
J C Murray,1451
John Murray,1452
John (1) Murray,1453
John (2) Murray,1454
John George Musgrave,1455
G N Mussabini,1456
N G Mussabini,1457
Dadabhai Naoroji,1458
Charles Ottley Groom Napier,1459
William Napier,1460
William Donald Napier,1462
D W Nash,1463
Davyd William Nash,1464
Robert Lucas Nash,1465
Samuel Nash,1466
Alexander Nasmyth,1467
F B  Bernard Natusch,1468
Dominico Navoni,1469
J  Dormer Neale,1470
Francis G P Neison,1471
William Neison,1472
George Nesbitt,1473
J R Neville,1474
Robert Stirling (1) Newall,1475
Literary and Philosophical Society of Newcastle,1476
F W Newman,1477
William Newmarch,1478
P H Newnham,1479
Alfred Vincent Newton,1480
Henry William Newton,1481
Robert S Newton,1482
Thomas Nicholas,1483
G  Jasper Nicholls,1484
Brinsley Nicholson,1486
Charles Nicholson,1487
John Peede Segrave Carington Nicholson,1488
D Nicol,1490
J  Dyce Nicol,1491
Donald Nicoll,1492
Giustiniano Nicolucci,1494
Sven Nilsson,1495
Roden Noel,1498
John Spencer Noldwritt,1499
Karl Friedrich Nordmann,1500
Henry Norsworthy,1501
George North,1502
Samuel William North,1503
Josiah Clark Nott,1504
John Nottingham,1505
Richard Maddock Nunn,1506
Thomas William Nunn,1507
Charles O'Callaghan,1508
P O'Callaghan,1509
Luke Smyth O'Connor,1510
George O'Gorman,1511
Edward O'Riley,1512
J L O'Sullivan,1513
William Ogilby,1514
G H Ogston,1515
Laurence Oliphant,1518
Samuel Pasfield Oliver,1519
Gustav Oppert,1520
William M Ord,1521
John Benn Ormathwaite,1522
W  Billing Orton,1523
Sherard Osborn,1524
John William Willoughby Osborne,1525
Charles Otto,1526
Frederick Ouvry,1527
Thomas F Overman,1528
H  Burnard Owen,1529
John Fletcher Owen,1530
Richard Owen,1531
Robert Brisco Owen,1532
Samuel R J Owen,1533
John Downes Owens,1534
J D V Packman,1535
Thomas Page,1536
Arthur Paget,1537
Henry James Paine,1538
William Paley,1539
William Gifford Palgrave,1540
Silas Palmer,1542
Louis Philippe d'Orleans Paris,1543
Matthew Paris,1544
J W Parker,1546
Walter Mantell Parker,1547
Harry Parkes,1548
John Parnell,1549
J  Charlton Parr,1550
King John Parr,1551
Dashwood G Parry,1552
A W Parsons,1553
T E Partridge,1554
Theodore D'Orville Partridge,1555
Charles Pasley,1556
Alexander Paspati,1557
George K H Paterson,1558
Robert Paterson,1559
Edmund Patterson,1560
B H Paul,1561
R W Payne,1562
Edward Peacock,1563
Thomas Bevill Peacock,1564
George Peacocke,1565
Charles Thomas Pearce,1566
Frederick Edward Pearse,1567
C H Pearson,1569
Alfred Henry Pechell,1570
J M Peebles,1572
Robert Peel,1573
John Peiser,1574
W S Pendon,1575
William Peppe,1577
Francisco E Pereira,1578
William Perkins,1579
James Perrin,1580
John Beswick Perrin,1581
Augustus E G Perrot,1582
Erskine Perry,1583
George Michael Perry,1584
S G F Perry,1586
Josef Anton Maximilian Perty,1587
Augustus Heinrich Petermann,1588
Horace William Petherick,1589
George Petrie,1590
William Vesalius Pettigrew,1591
Arthur Phayre,1593
Barnet Phillips,1594
Benjamin Phillips,1595
Philip Phoebus,1597
Edward Pick,1598
Charles Pickering,1599
Francois Jules Pictet,1600
Jonathan S Pidgeon,1601
George William Septimus Piesse,1602
Luke Owen Pike,1603
Bedford Pim,1604
Thomas Ryan Pinchis,1605
W Pinkerton,1607
James Pinnock,1608
John Plant,1609
John Platts,1610
Charles Plummer,1612
Fenwick T Poole,1613
John Daniel Poole,1614
Matthew Conway Poole,1615
Reginald Stuart Poole,1616
George H Pope,1617
R Pope,1618
W H Pope,1619
R B Porter,1620
T Postans,1621
Joseph Legg Postlethwaite,1622
George Pouchet,1624
Emil Arnold Praeger,1625
Henry Pratt,1626
Thomas Prendergast,1627
Joseph Prestwich,1628
Charles Sharp Price,1629
David S Price,1630
Frederick George Hilton Price,1631
Lorenzo T C Price,1632
James Cowles Prichard,1634
Thomas Prichard,1635
Henry jun Prigg,1639
George Pringle,1640
Thomas junr Pritchard,1641
William T Pritchard,1642
James C Proctor,1643
Alfred Pulford,1645
Hyde Pullen,1646
Arthur Giles Puller,1647
Robert Pulsford,1648
H Purdon,1650
H S Purdon,1651
Bernard Quaritch,1652
Lambert Adolphe Jacques Quetelet,1654
William Quin,1655
John Radcliffe,1656
James Rae,1658
Charles Rafn,1659
Henry Raikes,1660
Antonio Raimondi,1661
"A , jun Ramsay",1662
Frank Ramsay,1663
George Ramsay,1664
George Dalhousie Ramsay,1665
John Ramsay,1666
William Francis Ramsay,1667
Jabez Spence Ramskill,1668
G C Rankin,1669
H  Fowler Ransford,1670
Edwin Ransom,1671
Goday Naraen Gajapati Rao,1672
Charles Ratcliff,1673
Henry Rawlinson,1674
James Rawson,1675
Richard Rayley,1676
W H Read,1677
Charles Reade,1678
William Winwood Reade,1679
James Reddie,1680
Richard Thompson Reep,1681
Richard Reeve,1682
Karl Bogislaus Reichert,1683
Lestock Robert Reid,1684
Ernest Renan,1685
Charles Jeremiah Renshaw,1686
Anders Retzius,1687
M Ricardo,1690
Edward Jackson Riccard,1691
x Richards,1692
Franklin Thomas Richards,1693
Charles Richardson,1694
Francis Richardson,1695
James Coxon Richardson,1696
Francis Ignatio Rickard,1697
Joseph Rickerby,1698
F W Ricketts,1699
George Thorne Ricketts,1700
H B Riddell,1701
William Ridley,1702
Jonathan Rigg,1703
"x Ripon, De Grey and",1704
Carl Ritter,1706
Henry F Rivers,1707
John Henry Rivett-Carnac,1708
John Robbins,1709
Charles Robert des Ruffieres,1710
A Roberts,1711
George E Roberts,1712
J Roberts,1713
Alexander Robertson,1714
Alexander Robertson (2),1715
Archibald Robertson,1716
Charles Nice Robertson,1717
Daniel Brooke Robertson,1718
John Forbes Robertson,1719
Thomas Valentine Robins,1720
Edward Robinson,1721
G A Robinson,1723
George Augustus Robinson,1724
J Robinson,1725
William Robinson,1726
Sampson Roch,1727
"James, jun Rock",1728
Hamilton Roe,1729
Alfred S Rogers,1730
Charles Rogers,1731
Frederick W Rogers,1732
George Rogers,1733
John Rogers,1734
George Rolleston,1735
Charles Alfred Rolph,1736
George Frederick Rolph,1737
James Rome,1738
Hyacinthe Ronay,1739
Charles Rooke,1740
James Anderson Rose,1741
x Rosehill,1742
Theodor A Rosenbusch,1743
John Ross,1744
John George Clunies Ross,1745
x Roth,1746
Richard Wellesley Rothman,1747
E J Routh,1749
Ankithum Venkata Nursing Row,1750
William Bridges Row,1751
R W Rowbotham,1752
H R Rowcroft,1753
Harry Crommelin Rowcroft,1754
Henry Rudall,1756
Thomas Rudd,1757
Frederick William Rudler,1758
Sophus Ruge,1759
H  Hodgson Rugg,1760
Samuel Rule,1761
John Ruskin,1762
A H Russell,1763
Charles E Russell,1764
James Russell,1765
Logan H  D Russell,1766
x Rutimeyer,1767
George Augustus Frederick Ruxton,1768
Edward Ryan,1769
John Ryan,1770
Oluf Rygh,1771
Alfred Sadler,1772
Charles S Salmon,1773
William Salmon,1774
David Salomons,1775
William Severin Salting,1776
James Sandale,1777
Alfred Sanders,1778
Alfred M Sanderson,1779
T J Sanderson,1780
W  Walbank Sanderson,1781
Humfrey Sandwith,1782
William Satter,1784
William Devonshire Saull,1785
W H Scattergood,1789
Hermann Schaaffhausen,1790
William Mason Scharlieb,1791
Carl Ritter von Scherzer,1792
E Schiemann,1794
Hermann de Schlagintweit,1797
Robert  Herman Schomburgk,1800
Henry R Schoolcraft,1801
A Schumann,1802
E S Schwabe,1804
Theodor Richard Schweitzer,1805
Charles Scott,1806
David Scott,1807
Frederick Henry Scott,1808
John (1) Scott,1809
John (2) Scott,1810
Robert Scott,1811
Robert S Scott,1812
Thomas Scott,1813
Wentworth Lascelles Scott,1814
John Scouler,1815
J  Eglinton Seaman,1816
Berthold Seemann,1817
E J Selwyn,1819
William Selwyn,1820
Carl Semper,1821
Hugh R Semper,1822
Lucy Ellen Sewall,1823
Henry Sewell,1824
George Sexton,1825
George Seymour,1826
Henry Danby Seymour,1827
Peter Sharp,1828
Samuel Sharp,1829
W Sharp,1830
W J Sharpe,1831
A  Mackintosh Shaw,1833
Frederick George Shaw,1835
Norton Shaw,1836
Robert Barkley Shaw,1837
William Wardrop Shaw,1838
x Sheffield,1839
Joseph Shepherd,1840
H  Brinsley Sheridan,1841
William Henry Sherwood,1842
Justin Shiel,1843
John Joseph Shillinglaw,1844
William Shipp,1845
John Shortt,1846
Charles Lionel Showers,1847
Thomas R G Shute,1849
James Kay Shuttleworth,1850
Ramon de Silva-Ferro,1853
P L Simmonds,1854
Constantine Simonides,1855
S F Simonson,1856
Frank Simpson,1857
H V Simpson,1858
James Simpson,1859
William Henry Simpson,1860
J  Marrion Sims,1861
R S Sisson,1863
Joseph Sister,1864
x Skardon,1865
James Henry Skene,1866
Frederick Mackenzie Skues,1867
William Mackenzie Skues,1868
Thomas Peyton Slapp,1869
Bath Charles Smart,1870
J  Valentine Smedley,1871
Abell Smith,1872
Andrew Smith,1873
D  Pye Smith,1874
Edward Osborne Smith,1875
George (1) Smith,1876
George (2) Smith,1877
George Hill Smith,1878
George Whitely Smith,1879
John Smith,1881
Joseph J Smith,1882
Peter Smith,1883
Protheroe Smith,1884
Tasker Smith,1885
Thomas Smith,1886
Thomas Eustace Smith,1887
Thomas James Smith,1888
Thomas Southwood Smith,1889
William Smith,1890
William Nugent Smith,1891
Worthington George Smith,1892
Sydney James Smithers,1893
Brice Smyth,1894
James Smyth,1895
John E Smyth,1896
John jun Smyth,1897
R  Brough Smyth,1898
Frederick Snaith,1899
George Blagrove Snell,1900
William Parker Snow,1901
Samuel Solly,1902
Samuel Reynolds Solly,1903
William Somervell,1904
Philip Southby,1905
Henry Southey,1907
James Bertram Sparhawk,1908
Henry King Spark,1909
G W Spence,1911
Peter Spence,1912
W H Spence,1913
William Spence,1914
R J Spencer,1915
William Henry Spencer,1916
T  Trevethan Spicer,1917
Edward Spooner,1918
William Spottiswoode,1919
T B Sprague,1920
Francis R Spry,1922
Flaxman Spurrell,1923
Ephraim George Squier,1924
George St Clair,1926
Bayle St John,1928
James Augustus St John,1929
Percy B St John,1930
Spencer St John,1931
Edward St Maur,1932
James Joseph Stainton,1934
Edward Stamp,1935
William Edward Stanbridge,1936
John Stanley,1937
Thomas C Stanley,1938
John Stanton,1939
H I Staples,1940
A B Stark,1941
Japetus Steenstrup,1943
Carl (Karl) Steinhauer,1945
Charles Stenning,1946
William Frederick Cowell Stepney,1947
Joseph Stevens,1948
N  Henry Stevens,1949
John Stevenson,1950
A A Stewart,1951
Alexander Patrick Stewart,1952
Charles Edward Stewart,1953
W S Stewart,1954
John Stirling,1955
David Henry Stone,1957
Robert Sidney Stone,1958
William Storey,1959
William Story,1960
John Marmaduke Stourton,1961
John Strachan,1962
x Strangford,1963
S Stratford,1964
James Strathern,1965
Henry Stretton,1967
Andrew Struthers,1968
x Stuart,1969
John William Studart,1970
Edward Sturman,1971
John James Sturz,1972
J P Sutherland,1973
Peter Cormac Sutherland,1974
Edwin C Suttor,1975
George Suttor,1976
Cornelis Swaving,1979
Horace Swete,1980
Richard Levinge Swift,1981
Algernon Charles Swinburne,1982
Robert Swinhoe,1983
David Sydenham,1984
J G Sylvester,1985
J J Sylvester,1986
J A Symonds,1987
William Samuel Symonds,1988
Francis Tagart,1989
G M Tagore,1990
Lawson Tait,1991
Robert Tait,1992
James Talbot de Malahide,1993
James Tanner,1994
x Tasmania,1995
Alexander Norman Tate,1996
George Tate,1997
George Ralph Tate,1998
Ralph (1) Tate,1999
Thomas (1) Tate,2000
Thomas (2) Tate,2001
Thomas R Tatham,2002
E B Tawney,2004
John Taylor,2005
John George Taylor,2006
Richard Stephens jnr Taylor,2008
W Taylor,2009
W E Taylor,2011
Richard Temple,2012
Edward Tenison Ryan Tenison,2013
John Tennant,2014
James Emerson Tennent,2015
Frederick Theed,2016
"William, Jun Theobald",2017
Robert Thin,2018
Connop Thirlwall,2019
J L Thomas,2020
Alfred Robert Thompson,2021
Fred Thompson,2022
Frederick Thompson,2023
George C Thompson,2024
Joseph Thompson,2025
Richard John Thompson,2026
W Thompson (2),2027
Christian JÃ¼rgensen Thomsen,2028
John Thomson,2033
L E Threlkeld,2035
J  T Thresh,2036
John Thrupp,2037
Edward Thurlow,2038
John Thurnam,2039
Richard Hill Tiddeman,2040
Samuel Timmins,2042
x Tinsley,2044
E Tinsley,2045
John Tolhurst,2046
C D Tolme,2047
x Tonna,2048
James Tonnere,2049
William Tooke,2050
Albert Tootal,2051
John Towers,2053
Frederick Travers,2055
S  Smith Travers,2056
William Travers,2057
Arthur Trevelyan,2059
Edward Andrew Trevor,2060
Nicolas Trubner,2063
Gregory Tschurowsky,2065
Charles jun Tuckett,2066
Thomas Harrington Tuke,2067
x Tumangung of Jehore,2068
Arthur Chilver Tupper,2069
James Turle,2070
Henry John Turner,2071
John Turner,2072
William F J Turner,2073
William Wadden Turner,2074
Arthur Turrell,2075
John Twiner,2076
William Twining,2077
H K Twyford,2078
Carl Wilhelm Ferdinand Uhde,2081
John Underwood,2083
x University Library,2084
Herbert Taylor Ussher,2085
John Ussher,2086
Arthur Vacher,2087
J J C Valpy,2088
Armenius Vambery,2089
George Vaughan,2090
Jonas Daniel Vaughan,2091
William Sandys Wright Vaux,2092
Gonzalez Velasco,2093
George Venables Vernon,2094
Paul Vibraye,2095
Henry Vignaud,2096
Edouard J Villin,2097
Rudolph Virchow,2098
Julio Vizcarrondi,2099
Carl Vogt,2100
Benjamin Vulliamy,2101
Thomas Francis Wade,2102
Rudolph Wagner,2103
x Wagstaff,2104
Theodore Waitz,2105
Alfred Wake,2106
E T Wakefield,2108
Cornelius Walford,2110
Alexander Walker,2111
Alexander Macnamee Walker,2112
Charles Pyndar Beauchamp Walker,2113
Edmund Walker,2114
George Walker,2115
James Walker,2116
James Sydney Walker,2117
Robert Walker,2118
Thomas Walker,2120
Alfred Russel Wallace,2121
Joshua Walmsley,2122
Phillipp Alexander Walther,2123
H C Walton,2124
J W Walton,2125
Rienzi G Walton,2126
James Alfred Wanklyn,2127
Charles Augustus Ward,2128
Stephen Henry Ward,2129
Charles Warden,2130
J  William Warden,2131
Samuel Hibbert Ware,2132
James J Waring,2133
Edward Warner,2134
Thomas T P  Bruce Warren,2135
W Warrington,2136
Richard Archer Warwick,2137
Buchanan Washbourn,2138
Ottiwell Charles Waterfield,2139
George Waterhouse,2140
John Waterhouse,2141
Samuel Watson,2142
Robert Watt,2143
John King Watts,2144
Andrew Scott Waugh,2145
Stephen Webb,2146
T W Webb,2147
George Webster,2148
Henry Webster,2149
John Webster,2150
Augustin Weisbach,2151
Hermann Welcker,2152
Mordaunt Wells,2154
Francis Alex (Frank) Wenham,2156
William Henry Wesley,2157
Reginald Sackville West,2158
Hodder Michael Westropp,2159
Champion Wetton,2160
J R Wevill,2161
G F Whidbourne,2162
James Whishaw,2163
x White,2164
James T White,2166
M White,2167
William Whitear,2168
John B Whitehead,2169
Peter O Whitehead,2170
Thomas K Whitehead,2171
Henry Whitfeld,2172
Henry William Wickes,2175
Thomas Haines Wickes,2176
x Wienecke,2177
A L Wigan,2178
Augustus S Wilkins,2181
John W Wilkins,2182
John Gardner Wilkinson,2184
Thomas Wilkinson,2185
William Martin Wilkinson,2186
Charles R Williams,2187
Eric Williams,2188
Frederick Martin Williams,2189
George Williams,2190
Henry Williams,2191
Henry G Williams,2192
John (1) Williams,2193
John (2) Williams,2194
John Wilkins Williams,2195
S W D Williams,2196
Thomas Williams,2197
G Williamson,2198
Matthew Willis,2199
J E  Eardley Wilmot,2200
Alfred Henry Wilson,2202
Andrew Wilson,2203
Daniel Wilson,2204
David Wilson,2205
Frank Wilson,2206
J  Spotswood Wilson,2207
James Wilson,2208
John Leigh Wilson,2209
R Wilson,2210
William Wilson,2211
William Newton Wilson,2212
Alfred Wiltshire,2213
William Smith Windham,2214
Alfred Tubb Windus,2215
Benjamin Robert Winthrop,2216
Henry Hoyte Winwood,2217
Thomas Alexander Wise,2218
George Witt,2219
von Wittich,2220
James Wodderspoon,2221
Francis George Cornelius Wolber,2222
Henry Drummond Wolff,2223
George Wollaston,2224
Edward Wood,2225
F  Henry Wood,2226
J W Wood,2227
James Wood,2228
John George Wood,2229
Robert Wood,2230
Samuel Wood,2231
W   Martin Wood,2232
William Spicer Wood,2233
Charles H L Woodd,2234
Robert Carr Woods,2235
Joseph Hardman Worrall,2236
Jens Jacob Asmussen Worsaae,2237
Ferdinand Von Wrangell,2238
William Wray,2239
Frank Wrentmore,2240
Francis Beresford Wright,2242
Robert Wright,2243
Thomas Wright,2244
William Cort Wright,2245
Otto Wucherer,2246
James Wyld,2248
Andrew Wyley,2249
Jeffries Wyman,2250
Ashton Yates,2251
W  Holt Yates,2252
James Yearsley,2253
Stephen Yeldham,2254
James A Youl,2255
Robert Younge,2258
Arthur de Zeltner,2259
x Zohrab,2260
Arthur Albright,2261
Rachel Albright,2262
William Albright,2263
William Jun Aldam,2264
Frederick Alexander,2265
Samuel Allen,2266
John Arch,2268
R Arthington,2270
R Jun Arthington,2271
C Ashby,2273
T Jun Ashby,2274
Thomas Ashby,2275
Thomas Jun Ashby,2276
Catherine Backhouse,2277
Jonathan Backhouse,2280
S Baker,2282
Robert Barclay,2285
Richard Barrington,2286
Edward Beck,2288
Eliza Bell,2289
Frederick J Bell,2290
S S Bell,2291
Samuel Bewley,2292
x Biffin,2293
J Binyon,2294
E L Birkbeck,2295
H Birkbeck,2296
W Blaine,2298
Elizabeth Bowley,2299
Henry Brady,2300
Charles L Braithwaite,2301
L Braithwaite,2302
Isaac Brown,2303
Joshua Brown,2304
Lydia Brown,2305
Sarah Burgess,2306
Thomas Burgess,2307
Thomas Fowell Buxton,2309
W Catchpool,2310
x Charleton,2311
Samuel Clark,2312
W Clemes,2313
C Clothier,2314
Joseph Cooper,2315
George Crosfield,2316
Joseph Crosland,2317
A Crowley,2318
A Dale,2321
Elizabeth S Dawes,2322
John Dodshon,2324
Daniel Doncaster,2325
Elizabeth Dyer,2326
R Dymond,2327
William Dyson,2329
William Dyster,2330
A Ellis,2331
Thomas Evans,2332
Ann Everett,2333
Joseph Farden,2334
John Fell,2335
Mary Fell,2336
S H Fisher,2337
Caleb Fletcher,2338
Martha Fletcher,2339
John Ford,2340
George Fox,2341
Henry Fox,2342
Robert Were Fox,2344
x Fox,2346
W Gayner,2347
Joseph Gibbens,2348
Ann Gibson,2349
Francis Gibson,2351
F  E Gibson,2352
W G Gibson,2353
T Gill,2354
J Gillett,2355
John Gillett,2356
J Gilpin,2357
James Gingell,2358
John Good,2359
Josiah Grace,2360
Thomas Graham,2361
John Green,2362
T Gregory,2363
G Grimshaw,2364
x Hadfield,2365
Isaac Hadwen,2366
Robert Harding,2367
Henry Harris,2368
Lydia Harris,2369
Thomas Harvey,2370
George Head,2371
Sarah Head,2372
H Headley,2373
W Hewitson,2374
Charles Hicks,2375
Elizabeth Hills,2376
James Hills,2377
John Hills,2378
Gurney Hoare,2380
Maria Hooper,2381
J Hopkins,2382
Rebecca Hopkins,2383
Mary Horsnail,2384
Elizabeth Howard (2),2385
Elizabeth Howard,2386
Thomas Hughes,2387
Henry Hunt,2388
T Hunt,2389
J Hurnard,2390
John C Isaac,2391
John James,2392
Charles Janson,2393
Samuel Jesper,2394
Benjamin Jowett (2),2395
John Jun Jowett,2396
Robert Jowett (2),2397
John King,2398
Samuel King,2399
Thomas King,2400
Alfred Kitching,2401
C Knight,2402
John Lee,2403
x Leitch,2404
Thomas Letchmore,2406
Thomas x Jun Letchmore,2407
Thomas Letchworth,2408
Thomas Jun Letchworth,2409
Thomas x Jun Letchworth,2410
S Lloyd,2411
Edward Lucas,2412
Rebecca Lucas,2413
Thomas Marriage,2414
John Marsh,2415
R Marsh,2416
William Matthews,2417
William Mattravers,2418
D Miller,2419
John Morrison,2420
E Neave,2421
Mary Overend,2423
W J Palmer,2424
J Pears,2425
x Poeppig,2426
Edward Priestman (2),2427
John Priestman,2428
James Ransome,2429
Robert Ransome,2430
William Rathbone,2431
J Jun Read,2432
Edward Richardson,2433
Henry Richardson,2434
W Richardson,2435
R M Rickman,2437
S Rickman,2438
Leitch Ritchie,2439
J Rooke,2440
Alfred Rosling,2441
John S Rowntree,2442
Joseph Rowntree,2443
Samuel Rundall,2444
Henry Russell,2445
Joseph Sams,2446
J A Sanders,2447
Mary Sansom,2448
Micheal Scatterthwaite,2449
S Scatterthwaite,2450
Leonard Sedgwick,2451
Benjamin Seebohm,2452
William Seebohm,2453
Charles Sessions,2454
Robert Simpson,2457
Alfred Smith,2458
Edward Smith,2459
Richard Smith,2460
Ann Snowden,2461
C Southall,2462
William Southall,2463
William Sparkes,2464
Joseph F Spence,2465
L Squire,2466
Mary Steevens,2467
Henry Sterry,2468
Richard Sterry,2469
John Stevens,2470
Joseph Sturge (Mrs),2471
Sarah Styles,2472
George N Tatham,2473
Mary Ann Tatham,2474
Edward Taylor,2475
F Taylor,2476
H Taylor,2478
A Thistlethwaite,2479
F J Thompson,2480
Josiah Thompson,2481
Thomas Thompson,2482
W Thompson,2483
x Thompson,2484
George Treffry,2485
Frederick Tuckett,2486
W Tuke,2488
Thomas Turner,2489
James E Veale,2490
Jonathan Walker,2491
Ann Wallis,2492
John Warner,2493
Alfred Waterhouse,2494
Mary Waterhouse,2495
R Waterhouse,2496
Thomas Wedmore,2497
James Wells,2498
Daniel Wheeler,2499
W Whiting,2500
John Jun Williams,2501
W R Williams,2502
Charles Wilson,2503
George Wilson,2504
Isaac Wilson,2505
Joseph Wilson,2506
Rebecca Wilson,2507
H Wise,2508
William Woods,2509
Louisa Wright,2510
James Bowden,2511
William Nash,2512
Joseph Sturge,2513
William Jun Grimshaw,2514
Henry Knight,2515
Edward Paull,2516
Robert Jun Alsop,2517
Abram Rawlinson Barclay,2518
John Barclay,2519
Richard Barrett,2520
John Thomas Barry,2521
Peter Bedford,2522
John Bell,2523
Thomas Christy,2524
Samuel Darton,2525
Josiah Forster,2526
Robert Forster,2527
William Forster,2528
Joseph Talwin Foster,2529
John Hamilton,2530
Edwd Harris,2532
Geo Holmes,2534
Robert Howard,2535
John Kitching,2536
Joseph Neatby,2538
John Sanderson,2540
Joseph Shewell,2541
George Stacey,2542
 Joseph Storrs,2543
John M Albright,2544
G W Alexander,2545
Henry Alexander,2546
R D Alexander,2547
Thomas Allis,2548
John D Appleton,2549
Caroline Armistead,2550
Joseph Armistead,2551
Edward Ash,2552
Alfred Backhouse,2553
Edmund Backhouse,2554
Edward Jun Backhouse,2555
James Jun Backhouse,2557
John Church Backhouse,2558
J E Baker,2559
James Baker,2560
A P Balkwill,2561
William Ball,2562
Eliza Barclay,2563
J Gurney Barclay,2565
Jonathan Barrett,2567
R Barrett,2568
R C Barrow,2569
S Barter,2571
John D Bassett,2572
John Baynes,2573
John Beaumont,2574
Rebecca Beaumont,2575
William Beaumont,2576
Samuel Beck,2577
Deborah Beesley,2578
Paul Bevan,2579
Robert Bevan,2580
Martha A Binyon,2581
Thomas Binyon,2582
S Birchall,2583
Thomas Blain,2584
J Blunsom,2585
W Bott,2586
Christopher Bowley,2587
W C Bowley,2588
Edwin Bracher,2589
James Bracher,2590
Lucy Bradshaw,2591
G S Brady,2592
Joseph B Braithwaite,2593
S Braithwaite,2594
Charles Brewin,2595
Robert Brewin,2596
Thomas Brewin,2597
William Brewin,2598
Francis Brown,2599
Gopsill Brown,2600
W W Brown,2601
J F Burgess,2602
Wilson Burgess,2603
Henry Burlingham,2604
Jonathan Burtt,2605
P Burtt,2606
Edward North Buxton,2607
James Cadbury,2608
John M Candler,2610
Edward Carroll,2611
Joseph Cash,2612
Newman Cash,2613
William Cash,2614
R D Catchpool,2615
Thomas Catchpool,2616
Thomas Chalk,2617
Elizabeth Charelton,2618
James Charleton,2619
Robert Charleton,2620
Richard Christy,2621
Cyrus Clark,2622
James Clark (2),2623
Joseph Clark,2624
W S Clark,2625
George Cook,2626
J H Cotterell,2627
Elliott Cresson,2628
W D Crewdson,2629
Ann Cropper,2630
James Cropper,2631
John Cropper,2632
Joseph Crosfield,2633
William Crosfield,2634
Jeremiah Cross,2635
Martha Cross,2636
Edward A Crouch,2637
Abraham Crowley,2638
Frederick Crowley,2639
J Cudworth,2640
Mary Cudworth,2641
William Cudworth,2642
Lucy Darby,2643
Richard Day,2644
William Dent,2645
Barnard Dickinson,2646
Elizabeth G Dimsdale,2647
J Doubleday,2648
R Doubleday,2649
Joseph Eaton,2650
Thomas Emmott,2651
Mary Exton,2652
William Exton,2653
Abraham Fisher,2654
Rachel Fowler,2656
Thomas Fowler,2657
Alfred L Fox,2658
Francis E Fox,2659
Frederick H Fox,2660
J G Fox,2661
R Barclay Fox,2662
Philip Frith,2663
Frederick Fryer,2664
John Gayner,2665
Deborah Gibson,2667
E Gilkes,2668
Charles Gillett,2669
Jonathan Gillett,2670
Burwood Godlee,2672
Alexander Grace,2673
Anna Gurney,2675
Edmund Gurney,2676
Henry E Gurney,2677
John Gurney,2679
Samuel Gurney,2680
Daniel P Hack,2683
John Barton Hack,2684
Cornelius Hanbury,2685
Cornelius x Jun Hanbury,2686
Daniel Bell Hanbury,2687
Samuel Hare,2688
Charles L Harford,2689
John Harford,2690
Summers Harford,2691
William Hargreaves,2692
John Harlock,2693
Theodore Harris,2694
John Herschell,2695
Gray Hester,2696
M A Hewitson,2697
Henry Hipsley,2698
John Hodgkin,2699
J Holdsworth,2700
Richard Holdsworth,2701
G B Holmes,2702
S Horman-Fisher,2704
Robert Horne,2705
John Horniman,2706
Charles Horsnaill,2707
W C Horsnaill,2708
Sarah Hotham,2709
Luke Howard,2710
William Howitt,2711
Rachel Hubbert,2712
Joseph Hudson,2713
John Huntley,2714
Joseph Huntley,2715
Martha Hutchinson,2716
R Impey,2717
Edward James,2718
A Janson,2719
William Janson,2720
Andrew Johnston,2721
Andrew & Jun Johnston,2722
John Jowett,2724
W D King,2726
J H Knight,2727
T Knott,2728
Edward A Leatham,2729
Isabella Lister,2730
Wilson Lloyd,2732
Haggar Lowe,2733
Edmund Lucas,2734
Frederick Lucas,2735
Jeffrey Lucas,2736
Martha Lucas,2737
Samuel Lucas,2738
William Jun Lucas,2739
Harford Lury,2740
J E Lury,2741
W Mann,2742
Caroline Marriage,2743
Edward Marsh,2744
Thomas William Marsh,2745
Thomas Maw,2746
Edward C May,2747
Francis May,2748
John Mayfield,2749
Josiah Merrick,2750
John Morland,2751
George L Neighbour,2752
Josiah Newman,2753
William Norris,2754
Thomas Norton,2755
William Norton,2757
William Nutter,2758
J J Packer,2759
George Palmer,2760
Reuben C Payne,2761
Arthur Pease,2762
Edward Pease,2763
Gurney Pease,2764
Henry Fell Pease,2765
John Pease,2766
John B Pease,2767
Joseph Pease,2768
Joseph Whitwell Pease,2769
Susan Pease,2770
Thomas Pease,2771
Algernon Peckover,2772
William Peckover,2773
Robert H Penney,2774
Isaac Pitt,2775
Jacob Post,2776
Joseph T Price,2777
Lydia Prideaux,2778
Samuel Priestman,2779
John Pryor,2780
G R Pumphrey,2781
